Wall time,Step,Value
1726888762.4917917,1,2.80302357673645
1726888799.248529,2,2.684478521347046
1726888833.9671495,3,2.6257450580596924
1726888869.865988,4,2.571079730987549
1726888903.7028162,5,2.5236692428588867
1726888939.1666603,6,2.447814464569092
1726888972.6718628,7,2.4030537605285645
1726889007.9741495,8,2.3058981895446777
1726889043.293404,9,2.178927183151245
1726889076.8953989,10,2.076085329055786
1726889112.090189,11,1.9834343194961548
1726889145.8619606,12,1.8858624696731567
1726889179.4779835,13,1.7995831966400146
1726889215.1000917,14,1.733331561088562
1726889250.8025093,15,1.671585202217102
1726889285.9940262,16,1.605063557624817
1726889321.120799,17,1.5758709907531738
1726889355.6877255,18,1.5174394845962524
1726889391.3540943,19,1.4818193912506104
1726889426.0423877,20,1.4561575651168823
1726889461.7774005,21,1.4160772562026978
1726889495.1896136,22,1.3967844247817993
1726889529.797882,23,1.3649742603302002
1726889564.2562087,24,1.3394876718521118
1726889599.0498621,25,1.320218563079834
1726889634.7707474,26,1.3123409748077393
1726889668.5285447,27,1.2808387279510498
1726889702.2566535,28,1.2788684368133545
1726889737.7451553,29,1.252088189125061
1726889771.7341814,30,1.2332496643066406
1726889805.2809577,31,1.2363064289093018
1726889838.9431858,32,1.2138404846191406
1726889873.2524436,33,1.2060519456863403
1726889907.11837,34,1.1974279880523682
1726889941.2483468,35,1.1792726516723633
1726889974.9000132,36,1.182910442352295
1726890008.5622814,37,1.1492916345596313
1726890042.7048945,38,1.1564571857452393
1726890077.5699937,39,1.1418863534927368
1726890112.398072,40,1.1374799013137817
1726890144.9766057,41,1.12690007686615
1726890177.8314874,42,1.118072271347046
1726890211.7452798,43,1.1152538061141968
1726890246.3346045,44,1.1171945333480835
1726890280.0079875,45,1.1033856868743896
1726890311.9491835,46,1.1051244735717773
1726890343.6782906,47,1.0861340761184692
1726890377.2447853,48,1.0807980298995972
1726890410.6597438,49,1.0677193403244019
1726890441.960618,50,1.0653486251831055
1726890475.595748,51,1.0691187381744385
1726890506.6265094,52,1.0502734184265137
1726890537.6032166,53,1.0528419017791748
1726890570.572945,54,1.055256962776184
1726890601.567004,55,1.0402244329452515
1726890634.4558315,56,1.0377472639083862
1726890667.6369753,57,1.0167407989501953
1726890699.0794356,58,1.0301942825317383
1726890731.7679546,59,1.0123673677444458
1726890763.3094583,60,1.023470163345337
1726890793.7021546,61,1.0146373510360718
1726890826.0646744,62,1.008234977722168
1726890856.8460617,63,0.9936242699623108
1726890887.1602051,64,1.0119569301605225
1726890919.5575476,65,0.9934923648834229
1726890950.4206429,66,0.9940411448478699
1726890983.2744703,67,0.9849469065666199
1726891013.5999963,68,0.9911558032035828
1726891044.8712325,69,0.9919285774230957
1726891076.5902224,70,0.9774242639541626
1726891108.7217343,71,0.9699737429618835
1726891141.2143204,72,0.9729906320571899
1726891173.6031337,73,0.9669278860092163
1726891204.162066,74,0.961123526096344
1726891234.4602962,75,0.9562300443649292
1726891266.6355586,76,0.9693771004676819
1726891297.1770236,77,0.9602449536323547
1726891329.476889,78,0.9512488842010498
1726891361.5167103,79,0.9527602791786194
1726891391.5786355,80,0.962715208530426
1726891423.3636584,81,0.9414423704147339
1726891455.101937,82,0.951790452003479
1726891485.3653147,83,0.939419150352478
1726891515.936253,84,0.9378049373626709
1726891547.8120885,85,0.9438134431838989
1726891577.8391738,86,0.9275498390197754
1726891609.9412823,87,0.9301329255104065
1726891640.305107,88,0.9360303282737732
1726891669.9943945,89,0.9211421012878418
1726891699.4321697,90,0.9292020201683044
1726891729.5382853,91,0.9213692545890808
1726891759.4679801,92,0.9295982122421265
1726891789.3259304,93,0.9072499871253967
1726891820.6713805,94,0.9078121185302734
1726891850.4898393,95,0.9081786274909973
1726891880.1832886,96,0.9099553227424622
1726891912.46795,97,0.9088788628578186
1726891943.8588157,98,0.9109907746315002
1726891973.684279,99,0.903342604637146
1726892005.2610836,100,0.9105971455574036
1726892036.4850624,101,0.9048746228218079
1726892067.5623648,102,0.8986597061157227
1726892097.0276415,103,0.8964841961860657
1726892127.2089353,104,0.9041128754615784
1726892158.6001909,105,0.8784865736961365
1726892189.1237745,106,0.889139711856842
1726892218.9339027,107,0.8911057710647583
1726892248.5583596,108,0.8813748359680176
1726892280.221648,109,0.8916159868240356
1726892309.8990183,110,0.8884454369544983
1726892341.3142636,111,0.899203896522522
1726892370.54602,112,0.8858198523521423
1726892400.487136,113,0.881140410900116
1726892429.5425498,114,0.8735524415969849
1726892459.2592833,115,0.8741019368171692
1726892489.2140138,116,0.8625709414482117
1726892520.1056068,117,0.8668329119682312
1726892551.2845116,118,0.8808888792991638
1726892587.2971308,119,0.8655354976654053
1726892617.1206148,120,0.8632493615150452
1726892647.0891745,121,0.8678787350654602
1726892682.6676726,122,0.8691328763961792
1726892718.3928866,123,0.8666013479232788
1726892747.8761394,124,0.8684719204902649
1726892777.2609107,125,0.8673264980316162
1726892806.5605402,126,0.8618549108505249
1726892835.9625306,127,0.8687986731529236
1726892865.3069396,128,0.8563118577003479
1726892894.5964394,129,0.8618834018707275
1726892923.7048242,130,0.8533332347869873
1726892954.0969746,131,0.855226457118988
1726892983.3759043,132,0.8488514423370361
1726893012.2480526,133,0.8601275086402893
1726893042.9249036,134,0.8502008318901062
1726893071.8608701,135,0.851482093334198
1726893101.071403,136,0.8546303510665894
1726893131.3839343,137,0.849793016910553
1726893160.5794287,138,0.8380987048149109
1726893189.7276032,139,0.8538076877593994
1726893218.6168678,140,0.8472425937652588
1726893247.8280327,141,0.8444092869758606
1726893277.1712766,142,0.8525632619857788
1726893306.26328,143,0.8407925367355347
1726893335.2251642,144,0.8454539775848389
1726893364.4665074,145,0.8427163362503052
1726893393.6339612,146,0.8485592007637024
1726893423.0111911,147,0.8397504091262817
1726893452.1043339,148,0.8520369529724121
1726893481.5968645,149,0.8359903693199158
1726893510.638035,150,0.8448830842971802
1726893541.3805296,151,0.8367947340011597
1726893570.3372102,152,0.8303312063217163
1726893599.1191092,153,0.8358626365661621
1726893628.0117898,154,0.8170635104179382
1726893657.057678,155,0.8326417803764343
1726893687.8749857,156,0.836004376411438
1726893716.865541,157,0.8245471715927124
1726893746.1232762,158,0.833139955997467
1726893775.2609837,159,0.8355891704559326
1726893804.4525452,160,0.8194416761398315
1726893833.6183548,161,0.8268386721611023
1726893862.9556015,162,0.8412755131721497
1726893893.3513832,163,0.8299141526222229
1726893923.7572439,164,0.8353831171989441
1726893952.9515958,165,0.8186664581298828
1726893983.7679052,166,0.8113593459129333
1726894012.7345958,167,0.8321783542633057
1726894041.6095374,168,0.821311354637146
1726894070.8578234,169,0.8143883347511292
1726894099.7462146,170,0.8213600516319275
1726894129.246461,171,0.8284342288970947
1726894158.416675,172,0.8157525062561035
1726894187.5410352,173,0.8136892914772034
1726894216.5299933,174,0.8217272758483887
1726894246.1502666,175,0.8194320201873779
1726894276.0376177,176,0.8171485066413879
1726894305.0468302,177,0.8189155459403992
1726894333.892971,178,0.8143235445022583
1726894362.956096,179,0.8147457242012024
1726894392.241816,180,0.8217198848724365
1726894421.765883,181,0.8062106370925903
1726894450.7461803,182,0.8291666507720947
1726894479.7600818,183,0.800160825252533
1726894509.1269064,184,0.8150764107704163
1726894537.8408597,185,0.8064855933189392
1726894567.1341727,186,0.6688534617424011
1726894595.2570171,187,0.6614249348640442
1726894623.2933335,188,0.6552374362945557
1726894651.0050688,189,0.6540613174438477
1726894678.3795712,190,0.6576553583145142
1726894705.4349942,191,0.64783775806427
1726894733.248637,192,0.6447177529335022
