Wall time,Step,Value
1726906755.9622018,1,2.487480640411377
1726906817.0842767,2,2.4758381843566895
1726906878.7007344,3,2.45688533782959
1726906937.7067657,4,2.4181244373321533
1726906995.9043486,5,2.3458168506622314
1726907051.9207206,6,2.2718191146850586
1726907113.3108494,7,2.192422866821289
1726907173.530826,8,2.0758860111236572
1726907234.5110166,9,1.9340860843658447
1726907294.1841094,10,1.7734992504119873
1726907353.9500585,11,1.656846046447754
1726907414.0401978,12,1.541532039642334
1726907473.5315874,13,1.477850317955017
1726907533.2679145,14,1.4076136350631714
1726907593.500836,15,1.363473653793335
1726907652.4953587,16,1.3267626762390137
1726907707.7246375,17,1.2846403121948242
1726907766.5692627,18,1.2462528944015503
1726907824.904933,19,1.226297378540039
1726907883.6116953,20,1.1910219192504883
1726907937.9762168,21,1.1781870126724243
1726907996.8692205,22,1.1543031930923462
1726908055.0598392,23,1.136237382888794
1726908113.7509475,24,1.1306568384170532
1726908171.446018,25,1.1092689037322998
1726908229.2556987,26,1.0684982538223267
1726908286.4204533,27,1.0784186124801636
1726908344.2854223,28,1.0648648738861084
1726908397.6087925,29,1.0502976179122925
1726908451.2275126,30,1.0410910844802856
1726908507.924479,31,1.0326848030090332
1726908564.5264637,32,1.0178093910217285
1726908621.3915923,33,1.017128825187683
1726908674.420296,34,1.0031629800796509
1726908731.0284042,35,1.0025279521942139
1726908873.2695773,36,0.9961197972297668
1726908925.1722999,37,0.9768860340118408
1726908977.2427511,38,0.9677246809005737
1726909033.3108852,39,0.9806815385818481
1726909089.8221035,40,0.9571954011917114
1726909145.676884,41,0.9365061521530151
1726909197.2329426,42,0.9436200261116028
1726909253.6484737,43,0.9529724717140198
1726909304.7183437,44,0.9280540943145752
1726909356.7657657,45,0.9329423308372498
1726909414.1101077,46,0.9179906845092773
1726909473.9373631,47,0.9198095798492432
1726909525.463027,48,0.9166026711463928
1726909577.1424983,49,0.902778148651123
1726909628.622139,50,0.9110575914382935
1726909679.0940926,51,0.9027069807052612
1726909730.502554,52,0.8977766633033752
1726909781.9044158,53,0.8885544538497925
1726909837.6633098,54,0.8892992734909058
1726909977.1505399,55,0.8850938081741333
1726910028.6957762,56,0.8832141160964966
1726910078.849077,57,0.8712313771247864
1726910130.1147292,58,0.8693631291389465
1726910185.8020463,59,0.8703172206878662
1726910236.2444706,60,0.8609029054641724
1726910287.073353,61,0.8660058975219727
1726910337.7828937,62,0.8570826649665833
1726910394.2905219,63,0.8460355401039124
1726910445.8651626,64,0.8481811285018921
1726910498.3280754,65,0.8465566039085388
1726910548.816916,66,0.8391354084014893
1726910599.615402,67,0.8344581127166748
1726910650.1658003,68,0.8289002776145935
1726910701.056891,69,0.8426823616027832
1726910749.5742283,70,0.8301984667778015
1726910802.475521,71,0.8200173377990723
1726910853.2966096,72,0.8277411460876465
1726910908.511579,73,0.8200093507766724
1726910964.0968754,74,0.8140642642974854
1726911014.5642576,75,0.8200124502182007
1726911070.3640242,76,0.80666583776474
1726911120.9662669,77,0.8130559921264648
1726911171.9090438,78,0.8009833693504333
1726911222.6251159,79,0.8018578290939331
1726911273.7613304,80,0.8030667901039124
1726911324.163469,81,0.7986391186714172
1726911374.8374841,82,0.8011574149131775
1726911424.9872487,83,0.7947778105735779
1726911480.9434283,84,0.7950194478034973
1726911531.5380268,85,0.7979299426078796
1726911582.70077,86,0.7932280898094177
1726912746.5366416,87,0.7856515049934387
1726912803.1320028,88,0.79779452085495
1726912854.1376677,89,0.7796039581298828
1726912905.0541325,90,0.7801435589790344
1726912956.1556864,91,0.7859053611755371
1726913006.5965302,92,0.7747902274131775
1726913057.1194532,93,0.775456964969635
1726913107.7328484,94,0.7715664505958557
1726913158.422176,95,0.7608469724655151
1726913208.9088655,96,0.7711302638053894
1726913258.9513335,97,0.7638744711875916
1726913309.362111,98,0.7685177326202393
1726913359.7164874,99,0.7564836144447327
1726913409.8858507,100,0.761498212814331
1726913460.1579041,101,0.7594277858734131
1726913510.5950854,102,0.7521717548370361
1726913561.0681846,103,0.770091712474823
1726913611.7689545,104,0.7640826106071472
1726913662.5445051,105,0.7545689344406128
1726913712.9751263,106,0.7583486437797546
1726913763.6657064,107,0.75043785572052
1726913814.1009626,108,0.7452322244644165
1726913864.5288475,109,0.7394872307777405
1726913915.579166,110,0.7377150058746338
1726913965.8241327,111,0.7452906966209412
1726914016.2453034,112,0.7375869750976562
1726914067.3437955,113,0.7334040999412537
1726914123.0145092,114,0.731844425201416
1726914177.5100713,115,0.7250193953514099
1726914228.192867,116,0.7306690812110901
1726914279.0844076,117,0.727603554725647
1726914329.5957558,118,0.7322763800621033
1726914380.4909382,119,0.7336758971214294
1726914430.9604132,120,0.71946781873703
1726914481.9090567,121,0.7221128344535828
1726914532.6776388,122,0.7292511463165283
1726914587.8427124,123,0.7200217247009277
1726914638.9196355,124,0.7253100275993347
1726914694.5581388,125,0.7289259433746338
1726914745.1298428,126,0.7123507261276245
1726914795.9520543,127,0.7243338823318481
1726914846.8351972,128,0.7168257832527161
1726914897.1939843,129,0.7195596694946289
1726914947.5180652,130,0.7168020606040955
1726914997.4343133,131,0.7108803987503052
1726915047.8807964,132,0.7162073254585266
1726915097.8527942,133,0.7084309458732605
1726915147.4867277,134,0.7035724520683289
1726915197.6050863,135,0.7038843631744385
1726915247.7243989,136,0.7106130719184875
1726915297.9357386,137,0.7090499401092529
1726915348.0090144,138,0.6977206468582153
1726915401.869949,139,0.7041307091712952
1726915451.912675,140,0.7027626633644104
1726915502.0082476,141,0.6989072561264038
1726915552.4000397,142,0.6904634833335876
1726915602.701365,143,0.6901048421859741
1726915652.6611211,144,0.6880480647087097
1726915702.4251275,145,0.6973855495452881
1726915752.2617202,146,0.6911782026290894
1726915803.4059331,147,0.6898607611656189
1726915853.3591406,148,0.6854544281959534
1726915903.6047816,149,0.6891133189201355
1726915953.8562982,150,0.6847633123397827
1726916003.4981904,151,0.6857985258102417
1726916053.510423,152,0.6861109137535095
1726916103.6460376,153,0.6873390078544617
1726916154.7962854,154,0.6928359270095825
1726916204.9686954,155,0.6825506687164307
1726916256.221268,156,0.6790733933448792
1726916307.0850928,157,0.6785516142845154
1726916357.5468345,158,0.6829234957695007
1726916408.3052433,159,0.6834893822669983
1726916458.744879,160,0.6804364919662476
1726916509.159731,161,0.6678925156593323
1726916559.8691459,162,0.6690827012062073
1726916610.6842709,163,0.6730648875236511
1726916661.2387884,164,0.6670644283294678
1726916712.145312,165,0.677698016166687
1726916767.2021296,166,0.6721795201301575
1726916817.2378335,167,0.6722664833068848
1726916867.7334793,168,0.6722612380981445
1726916922.3603601,169,0.6642897129058838
1726916970.5161405,170,0.6692290306091309
1726917021.016419,171,0.6578870415687561
1726917071.7372763,172,0.6608601212501526
1726917121.950615,173,0.6701971888542175
1726917172.7229998,174,0.6710370779037476
1726917222.8201752,175,0.6620376110076904
1726917273.2899816,176,0.6683431267738342
1726917323.70441,177,0.653910756111145
1726917374.226485,178,0.6715471148490906
1726917424.412972,179,0.6601362824440002
1726917474.4953084,180,0.6583099365234375
1726917524.7710006,181,0.6679636836051941
1726917574.7514088,182,0.6530483961105347
1726917624.9999013,183,0.6663885712623596
1726917675.289296,184,0.6640030741691589
1726917725.1924663,185,0.6563029885292053
1726917777.6440487,186,0.5425812602043152
1726917825.5871856,187,0.5162638425827026
1726917877.321502,188,0.519567608833313
1726917925.5503814,189,0.523714542388916
1726917976.110938,190,0.5120236277580261
1726918027.1901844,191,0.5225905776023865
1726918075.4629388,192,0.5240985751152039
1726918126.729878,193,0.5146281123161316
1726918174.1516986,194,0.5091270804405212
1726918221.713477,195,0.5041376948356628
1726918269.1528277,196,0.5055583119392395
1726918316.9871714,197,0.5020970702171326
1726918364.2655363,198,0.5024336576461792
1726918412.4027643,199,0.49827441573143005
1726918460.2071831,200,0.5060722827911377
