Wall time,Step,Value
1726901914.7386482,113,0.4942956566810608
1726901967.793422,114,0.4916680157184601
1726902021.8441613,115,0.48775917291641235
1726902075.2029629,116,0.49294233322143555
1726902127.9202404,117,0.49082449078559875
1726902179.1422791,118,0.4882265031337738
1726902230.4799523,119,0.48974722623825073
1726902281.9408379,120,0.48822250962257385
1726902332.8483768,121,0.48500168323516846
1726902383.9019535,122,0.4846418499946594
1726902434.5095532,123,0.4832436144351959
1726902485.4683962,124,0.48087137937545776
1726902536.7102456,125,0.4886038601398468
1726902587.4330876,126,0.48570552468299866
1726902639.0339859,127,0.4808506965637207
1726902689.922067,128,0.48556745052337646
1726902742.4541824,129,0.48140642046928406
1726902795.0770097,130,0.48137688636779785
1726902846.0740528,131,0.4861487150192261
1726902897.0173848,132,0.47626179456710815
1726902951.6481307,133,0.4789253771305084
1726903002.9375818,134,0.4740409553050995
1726903054.0845997,135,0.47900390625
1726903104.6068292,136,0.47567251324653625
1726903155.9425483,137,0.4746115207672119
1726903207.169078,138,0.47380369901657104
1726903257.9202592,139,0.47870609164237976
1726903308.8594086,140,0.47939303517341614
1726903359.680277,141,0.4771256744861603
1726903411.0183673,142,0.4716015160083771
1726903461.9305177,143,0.47417131066322327
1726903512.956675,144,0.4774854779243469
1726903563.8894234,145,0.47479379177093506
1726903614.946323,146,0.4766618311405182
1726903665.5519164,147,0.4740077257156372
1726903716.2916896,148,0.4696643054485321
1726903767.0376742,149,0.4746715724468231
1726903817.8304276,150,0.46951529383659363
1726903868.92871,151,0.47054797410964966
1726903920.0031195,152,0.47069212794303894
1726903970.7975867,153,0.47405344247817993
1726904021.8753612,154,0.46979060769081116
1726904072.6295764,155,0.465307354927063
1726904123.5489619,156,0.4741794466972351
1726904174.1233194,157,0.46966537833213806
1726904228.6947358,158,0.47126615047454834
1726904282.7764785,159,0.4731176495552063
1726904333.8492074,160,0.46861588954925537
1726904384.6041925,161,0.4728352725505829
1726904435.2440286,162,0.46921151876449585
1726904485.6510983,163,0.46621206402778625
1726904540.1024249,164,0.4686086177825928
1726904591.0567534,165,0.46675750613212585
1726904641.8837311,166,0.46790745854377747
1726904692.7234132,167,0.46971407532691956
1726904743.3698056,168,0.46542495489120483
1726904794.2215323,169,0.46602562069892883
1726904845.1332214,170,0.4702538251876831
1726904895.9625163,171,0.4662248194217682
1726904946.7474625,172,0.46325674653053284
1726904996.962204,173,0.46445432305336
1726905047.8094416,174,0.46403464674949646
1726905098.4317687,175,0.4665440022945404
1726905149.176165,176,0.4611402750015259
1726905199.4918113,177,0.469210147857666
1726905250.4213016,178,0.465562641620636
1726905301.164939,179,0.46409428119659424
1726905356.2365406,180,0.46070700883865356
1726905406.6426506,181,0.45774954557418823
1726905457.5970833,182,0.4623827338218689
1726905508.7587163,183,0.46522030234336853
1726905559.4577541,184,0.4620816707611084
1726905613.1516688,185,0.46726101636886597
1726905664.8686516,186,0.4328349828720093
1726905713.7395375,187,0.42708033323287964
1726905764.4689183,188,0.42851710319519043
1726905815.5168533,189,0.426802396774292
1726905866.5984306,190,0.4254605174064636
1726905917.0155761,191,0.42701682448387146
1726905965.327283,192,0.423958420753479
1726906013.5304708,193,0.42111700773239136
1726906067.4128628,194,0.4253634810447693
1726906115.3410456,195,0.4207358658313751
1726906169.1784532,196,0.41781601309776306
1726906217.089881,197,0.4206875264644623
1726906264.4018295,198,0.4218084514141083
1726906312.127468,199,0.4238510727882385
1726906360.0563464,200,0.4204275608062744
